,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County
6718,6718,STANDING AKIMBO,80211.0,Med,Denver,2015,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6719,6719,STANDING AKIMBO,80211.0,Med,Denver,2016,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6720,6720,STANDING AKIMBO,80211.0,Med,Denver,2017,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6721,6721,STANDING AKIMBO,80211.0,Med,Denver,2018,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6722,6722,STANDING AKIMBO,80211.0,Med,Denver,2019,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6723,6723,STANDING AKIMBO,80211.0,Med,Denver,2020,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6724,6724,STANDING AKIMBO,80211.0,Med,Denver,2021,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6725,6725,STANDING AKIMBO,80211.0,Med,Denver,2022,39.7694447,-104.9996199,Standing Akimbo,"3801 Jason St, Denver, CO 80211, United States",1101.0,Colorado,Denver
6726,6726,STAR BUDS,80016.0,Rec,Aurora,2021,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6727,6727,STAR BUDS,80016.0,Rec,Aurora,2022,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6728,6728,STAR BUDS,80022.0,Rec,Commerce City,2022,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6729,6729,STAR BUDS,80027.0,Rec,Louisville,2022,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6730,6730,STAR BUDS,80210.0,Med,Denver,2022,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6731,6731,STAR BUDS,80212.0,Med,Mountain View,2022,39.77638839999999,-105.0541295,Star Buds Recreational Marijuana Dispensary Lakeside,"5238 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson
6732,6732,STAR BUDS,80246.0,Rec,Glendale,2022,39.707703,-104.9401154,Star Buds Recreational Marijuana Dispensary Glendale,"492 S Colorado Blvd, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
6733,6733,STAR BUDS,80249.0,Rec,Denver,2021,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6734,6734,STAR BUDS,80249.0,Rec,Denver,2022,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6735,6735,STAR BUDS,80260.0,Rec,Federal Heights,2021,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6736,6736,STAR BUDS,80260.0,Rec,Federal Heights,2022,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6737,6737,STAR BUDS,80301.0,Rec,Boulder,2022,40.0172442,-105.2526776,Star Buds Cannabis Dispensary Boulder,"1750 30th St Unit 12, Boulder, CO 80301, United States",12208.0,Colorado,Boulder
6738,6738,STAR BUDS,80303.0,Rec,Boulder,2022,40.0172442,-105.2526776,Star Buds Cannabis Dispensary Boulder,"1750 30th St Unit 12, Boulder, CO 80301, United States",12208.0,Colorado,Boulder
6739,6739,STAR BUDS,80503.0,Rec,Niwot,2021,40.09983200000001,-105.168724,Star Buds Dispensary,"6924 N 79th St, Niwot, CO 80503, United States",13205.0,Colorado,Boulder
6740,6740,STAR BUDS,80503.0,Rec,Niwot,2022,40.09983200000001,-105.168724,Star Buds Dispensary,"6924 N 79th St, Niwot, CO 80503, United States",13205.0,Colorado,Boulder
6741,6741,STAR BUDS,81005.0,Rec,Pueblo,2021,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6742,6742,STAR BUDS,81005.0,Rec,Pueblo,2022,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6743,6743,STAR BUDS,81006.0,Rec,Pueblo,2021,38.2450519,-104.497723,Star Buds Recreational Marijuana Dispensary Pueblo East,"30899 US-50 BUS, Pueblo, CO 81006, United States",3105.0,Colorado,Pueblo
6744,6744,STAR BUDS,81006.0,Rec,Pueblo,2022,38.2450519,-104.497723,Star Buds Recreational Marijuana Dispensary Pueblo East,"30899 US-50 BUS, Pueblo, CO 81006, United States",3105.0,Colorado,Pueblo
6745,6745,STAR BUDS,81007.0,Rec,Pueblo West,2021,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6746,6746,STAR BUDS,81007.0,Rec,Pueblo West,2022,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6747,6747,STAR BUDS,81054.0,Rec,Las Animas,2021,38.0686348,-103.2195763,Star Buds Dispensary Las Animas,"420 Bent Ave, Las Animas, CO 81054, United States",966701.0,Colorado,Bent
6748,6748,STAR BUDS,81054.0,Rec,Las Animas,2022,38.0686348,-103.2195763,Star Buds Dispensary Las Animas,"420 Bent Ave, Las Animas, CO 81054, United States",966701.0,Colorado,Bent
6749,6749,STAR BUDS,81063.0,Rec,Ordway,2021,38.2213468,-103.7486667,Star Buds Cannabis Dispensary Ordway,"611 E 6th St, Ordway, CO 81063, United States",969602.0,Colorado,Crowley
6750,6750,STAR BUDS,81063.0,Rec,Ordway,2022,38.2213468,-103.7486667,Star Buds Cannabis Dispensary Ordway,"611 E 6th St, Ordway, CO 81063, United States",969602.0,Colorado,Crowley
6751,6751,STAR BUDS,81067.0,Rec,Rocky Ford,2021,38.0516768,-103.7135653,Star Buds Dispensary Rocky Ford,"1315 Elm Ave, Rocky Ford, CO 81067, United States",968100.0,Colorado,Otero
6752,6752,STAR BUDS,81067.0,Rec,Rocky Ford,2022,38.0516768,-103.7135653,Star Buds Dispensary Rocky Ford,"1315 Elm Ave, Rocky Ford, CO 81067, United States",968100.0,Colorado,Otero
6753,6753,STAR BUDS ,80010.0,Rec,Aurora,2021,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6754,6754,STAR BUDS ,80010.0,Rec,Aurora,2022,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6755,6755,STARBUDS,80010.0,Rec,Aurora,2014,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6756,6756,STARBUDS,80010.0,Rec,Aurora,2015,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6757,6757,STARBUDS,80010.0,Rec,Aurora,2016,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6758,6758,STARBUDS,80010.0,Rec,Aurora,2017,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6759,6759,STARBUDS,80010.0,Rec,Aurora,2018,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6760,6760,STARBUDS,80010.0,Rec,Aurora,2019,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6761,6761,STARBUDS,80010.0,Rec,Aurora,2020,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6762,6762,STARBUDS,80016.0,Rec,Aurora,2017,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6763,6763,STARBUDS,80016.0,Rec,Aurora,2018,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6764,6764,STARBUDS,80016.0,Rec,Aurora,2019,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6765,6765,STARBUDS,80016.0,Rec,Aurora,2020,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6766,6766,STARBUDS,80016.0,Rec,Aurora,2021,39.5957056,-104.8185699,Star Buds Recreational Marijuana Dispensary Southeast Aurora,"14655 E Arapahoe Rd, Aurora, CO 80016, United States",6862.0,Colorado,Arapahoe
6767,6767,STARBUDS,80022.0,Rec,Commerce City,2016,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6768,6768,STARBUDS,80022.0,Rec,Commerce City,2017,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6769,6769,STARBUDS,80022.0,Rec,Commerce City,2018,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6770,6770,STARBUDS,80022.0,Rec,Commerce City,2019,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6771,6771,STARBUDS,80022.0,Rec,Commerce City,2020,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6772,6772,STARBUDS,80022.0,Rec,Commerce City,2021,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6773,6773,STARBUDS,80022.0,Rec,Commerce City,2022,39.8029465,-104.9312191,Star Buds Cannabis Dispensary Commerce City,"5844 Dahlia St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams
6774,6774,STARBUDS,80027.0,Rec,Louisville,2015,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6775,6775,STARBUDS,80027.0,Rec,Louisville,2016,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6776,6776,STARBUDS,80027.0,Rec,Louisville,2017,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6777,6777,STARBUDS,80027.0,Rec,Louisville,2018,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6778,6778,STARBUDS,80027.0,Rec,Louisville,2019,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6779,6779,STARBUDS,80027.0,Rec,Louisville,2020,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6780,6780,STARBUDS,80027.0,Rec,Louisville,2021,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6781,6781,STARBUDS,80027.0,Rec,Louisville,2022,39.9607686,-105.1667869,Star Buds Dispensary Louisville,"1156 W Dillon Rd Unit 3, Louisville, CO 80027, United States",12710.0,Colorado,Boulder
6782,6782,STARBUDS,80210.0,Med & Rec,Denver,2014,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6783,6783,STARBUDS,80210.0,Med & Rec,Denver,2015,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6784,6784,STARBUDS,80210.0,Med & Rec,Denver,2016,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6785,6785,STARBUDS,80210.0,Med & Rec,Denver,2017,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6786,6786,STARBUDS,80210.0,Med & Rec,Denver,2018,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6787,6787,STARBUDS,80210.0,Med & Rec,Denver,2019,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6788,6788,STARBUDS,80210.0,Med & Rec,Denver,2020,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6789,6789,STARBUDS,80210.0,Med & Rec,Denver,2021,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6790,6790,STARBUDS,80210.0,Med & Rec,Denver,2022,39.6783397,-104.9678174,Star Buds Cannabis Dispensary DU,"1640 E Evans Ave, Denver, CO 80210, United States",3004.0,Colorado,Denver
6791,6791,STARBUDS,80212.0,Med & Rec,Mountain View,2019,39.77638839999999,-105.0541295,Star Buds Recreational Marijuana Dispensary Lakeside,"5238 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson
6792,6792,STARBUDS,80212.0,Med & Rec,Mountain View,2020,39.77638839999999,-105.0541295,Star Buds Recreational Marijuana Dispensary Lakeside,"5238 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson
6793,6793,STARBUDS,80212.0,Med & Rec,Mountain View,2021,39.77638839999999,-105.0541295,Star Buds Recreational Marijuana Dispensary Lakeside,"5238 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson
6794,6794,STARBUDS,80212.0,Med & Rec,Mountain View,2022,39.77638839999999,-105.0541295,Star Buds Recreational Marijuana Dispensary Lakeside,"5238 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson
6795,6795,STARBUDS,80216.0,Med & Rec,Denver,2014,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6796,6796,STARBUDS,80216.0,Med & Rec,Denver,2015,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6797,6797,STARBUDS,80216.0,Med & Rec,Denver,2016,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6798,6798,STARBUDS,80216.0,Med & Rec,Denver,2017,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6799,6799,STARBUDS,80216.0,Med & Rec,Denver,2018,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6800,6800,STARBUDS,80216.0,Med & Rec,Denver,2019,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6801,6801,STARBUDS,80216.0,Med & Rec,Denver,2020,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6802,6802,STARBUDS,80216.0,Med & Rec,Denver,2021,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6803,6803,STARBUDS,80216.0,Med & Rec,Denver,2022,39.7818131,-104.9664672,Star Buds Recreational Marijuana Dispensary North Denver,"4690 Brighton Blvd, Denver, CO 80216, United States",3501.0,Colorado,Denver
6804,6804,STARBUDS,80221.0,Rec,Denver,2015,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6805,6805,STARBUDS,80221.0,Rec,Denver,2016,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6806,6806,STARBUDS,80221.0,Rec,Denver,2017,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6807,6807,STARBUDS,80221.0,Rec,Denver,2018,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6808,6808,STARBUDS,80221.0,Rec,Denver,2019,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6809,6809,STARBUDS,80221.0,Rec,Denver,2020,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6810,6810,STARBUDS,80221.0,Rec,Denver,2021,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6811,6811,STARBUDS,80221.0,Rec,Denver,2022,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams
6812,6812,STARBUDS,80260.0,Rec,Federal Heights,2017,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6813,6813,STARBUDS,80260.0,Rec,Federal Heights,2018,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6814,6814,STARBUDS,80260.0,Rec,Federal Heights,2019,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6815,6815,STARBUDS,80260.0,Rec,Federal Heights,2020,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6816,6816,STARBUDS,80260.0,Rec,Federal Heights,2021,39.8602127,-105.024465,Star Buds Recreational Marijuana Dispensary Federal Heights,"9000 N Federal Blvd, Westminster, CO 80260, United States",9319.0,Colorado,Adams
6817,6817,STARBUDS,80501.0,Rec,Longmont,2018,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6818,6818,STARBUDS,80503.0,Rec,Longmont,2016,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6819,6819,STARBUDS,80503.0,Rec,Longmont,2017,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6820,6820,STARBUDS,80503.0,Rec,Longmont,2018,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6821,6821,STARBUDS,80503.0,Rec,Longmont,2019,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6822,6822,STARBUDS,80503.0,Rec,Longmont,2020,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6823,6823,STARBUDS,80503.0,Rec,Longmont,2021,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6824,6824,STARBUDS,81005.0,Rec,Pueblo,2015,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6825,6825,STARBUDS,81005.0,Rec,Pueblo,2016,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6826,6826,STARBUDS,81005.0,Rec,Pueblo,2017,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6827,6827,STARBUDS,81005.0,Rec,Pueblo,2018,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6828,6828,STARBUDS,81005.0,Rec,Pueblo,2019,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6829,6829,STARBUDS,81005.0,Rec,Pueblo,2020,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6830,6830,STARBUDS,81005.0,Rec,Pueblo,2021,38.2585692,-104.6661703,Star Buds Recreational Marijuana Dispensary Pueblo,"4305 Thatcher Ave, Pueblo, CO 81005, United States",2802.0,Colorado,Pueblo
6831,6831,STARBUDS,81007.0,Rec,Pueblo West,2016,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6832,6832,STARBUDS,81007.0,Rec,Pueblo West,2017,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6833,6833,STARBUDS,81007.0,Rec,Pueblo West,2018,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6834,6834,STARBUDS,81007.0,Rec,Pueblo West,2019,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6835,6835,STARBUDS,81007.0,Rec,Pueblo West,2020,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6836,6836,STARBUDS,81007.0,Rec,Pueblo West,2021,38.3182373,-104.7487335,Star Buds Recreational Marijuana Dispensary Pueblo West,"428 S McCulloch Blvd #2888, Pueblo West, CO 81007, United States",2914.0,Colorado,Pueblo
6837,6837,STARBUDS ,80010.0,Rec,Aurora,2020,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6838,6838,STARBUDS ,80010.0,Rec,Aurora,2021,39.7471205,-104.8702074,Star Buds Recreational Marijuana Dispensary North Aurora,"10100 E Montview Blvd, Aurora, CO 80010, United States",7900.0,Colorado,Adams
6839,6839,STARBUDS LONGMONT,80503.0,Rec,Longmont,2018,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6840,6840,STARBUDS LONGMONT,80503.0,Rec,Longmont,2019,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6841,6841,STARBUDS LONGMONT,80503.0,Rec,Longmont,2020,40.2036817,-105.1774797,Star Buds Recreational Marijuana Dispensary Longmont,"7521 Ute Hwy #66, Longmont, CO 80503, United States",13201.0,Colorado,Boulder
6842,6842,STASH,81611.0,Med & Rec,Aspen,2014,39.1892644,-106.8195518,Roots Rx Aspen,"400 E Hyman Ave A102, Aspen, CO 81611, United States",402.0,Colorado,Pitkin
6843,6843,STASH,81611.0,Med & Rec,Aspen,2015,39.1892644,-106.8195518,Roots Rx Aspen,"400 E Hyman Ave A102, Aspen, CO 81611, United States",402.0,Colorado,Pitkin
6844,6844,STASH,81611.0,Med & Rec,Aspen,2016,39.1892644,-106.8195518,Roots Rx Aspen,"400 E Hyman Ave A102, Aspen, CO 81611, United States",402.0,Colorado,Pitkin
6845,6845,STASH,81611.0,Med & Rec,Aspen,2017,39.1892644,-106.8195518,Roots Rx Aspen,"400 E Hyman Ave A102, Aspen, CO 81611, United States",402.0,Colorado,Pitkin
6846,6846,STASH,81611.0,Med & Rec,Aspen,2018,39.1892644,-106.8195518,Roots Rx Aspen,"400 E Hyman Ave A102, Aspen, CO 81611, United States",402.0,Colorado,Pitkin
6847,6847,STASH HOUSE,80211.0,Med & Rec,Denver,2015,39.7822311,-105.0019094,Stash House,"4707 Lipan St, Denver, CO 80211, United States",202.0,Colorado,Denver
