,Unnamed: 0.1,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County,New_TRACT,GEOID,INTPTLAT,INTPTLON
8485,8541,8541,The Herbal Center,80239.0,Med,Denver,2022,39.768283,-104.847942,The Herbal Center Dispensary,"12005 E 37th Ave, Denver, CO 80239, United States",4110.0,Colorado,Denver,004110,08031004110,+39.7674283,-104.8640727
8486,8542,8542,The Highway,80436.0,Rec,Dumont,2016,39.7664254,-105.614236,Pure Harvest Cannabis Dispensary,"1077 Co Rd 308, Dumont, CO 80436, United States",14900.0,Colorado,Clear Creek,014900,08019014900,+39.7068626,-105.8380172
8487,8543,8543,The Homestead,81301.0,Rec,Durango,2021,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
8488,8544,8544,The Homestead,81301.0,Rec,Durango,2022,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
8489,8546,8546,The Joint by Cannabis,80212.0,Rec,Denver,2022,39.769561,-105.0484702,The Joint by Cannabis,"4745 W 38th Ave, Denver, CO 80212, United States",301.0,Colorado,Denver,000301,08031000301,+39.7730308,-105.0392349
8490,8547,8547,The Kind Room,80210.0,Med,Denver,2014,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8491,8548,8548,The Kind Room,80210.0,Med,Denver,2015,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8492,8549,8549,The Kind Room,80210.0,Med,Denver,2016,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8493,8550,8550,The Kind Room,80210.0,Med,Denver,2017,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8494,8551,8551,The Kind Room,80210.0,Med,Denver,2018,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8495,8552,8552,The Kind Room,80210.0,Med,Denver,2019,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8496,8553,8553,The Kind Room,80210.0,Med,Denver,2020,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8497,8554,8554,The Kind Room,80210.0,Med,Denver,2021,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8498,8555,8555,The Kind Room,80210.0,Med,Denver,2022,39.6824659,-104.987826,The Kind Room,"1881 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
8499,8556,8556,The Lux Leaf,80904.0,Med,Colorado Springs,2022,38.8452196,-104.8589986,Lux Leaf,"2222 W Colorado Ave, Colorado Springs, CO 80904, United States",1301.0,Colorado,El Paso,001301,08031001301,+39.7048065,-105.0186498
8500,8557,8557,The Peaceful Choice,80303.0,Rec,Boulder,2022,40.0140163,-105.179406,Snaxland - Boulder,"7464 Arapahoe Ave a9, Boulder, CO 80303, United States",12710.0,Colorado,Boulder,012710,08013012710,+39.9895369,-105.1913668
8501,8558,8558,The Reserve,80206.0,Med,Denver,2014,39.7212442,-104.9507034,Green Dragon Recreational Weed Dispensary Cherry Creek,"310 St Paul St, Denver, CO 80206, United States",3801.0,Colorado,Denver,003801,08041003801,+38.9773732,-104.8672358
8502,8559,8559,The Ridge,80033.0,Med,Wheat Ridge,2014,39.7858123,-105.1118223,EverBloom Wheat Ridge Recreational & Medical Dispensary,"10185 W 49th Ave, Wheat Ridge, CO 80033, United States",10402.0,Colorado,Jefferson,010402,08059010402,+39.7889834,-105.1073582
8503,8560,8560,The Sacred Blend,81143.0,Rec,Moffat,2022,37.998399,-105.8913066,Sacred Valley Medicine Llc,"61185 Co Rd T, Moffat, CO 81143, United States",977600.0,Colorado,Saguache,977600,08109977600,+38.1324118,-106.2972506
8504,8561,8561,The Snowmass Dispensary,81615.0,Rec,Snowmass Village,2022,39.2115964,-106.9455447,The Snowmass Dispensary - Recreational Cannabis Store,"16 Kearns Rd Suite 202, Snowmass Village, CO 81615, United States",101.0,Colorado,Pitkin,000101,08097000101,+39.1743163,-106.9530059
8505,8562,8562,The Space Station,80501.0,Rec,Longmont,2022,40.1545718,-105.1020964,Space Station Dispensary,"206 S Main St, Longmont, CO 80501, United States",13211.0,Colorado,Boulder,013211,08013013211,+40.1098622,-105.0886721
8506,8563,8563,The Station,81067.0,Med,Rocky Ford,2022,38.0494036,-103.7103418,The Station,"1701 Elm Ave, Rocky Ford, CO 81067, United States",968100.0,Colorado,Otero,968100,08089968100,+38.1081102,-103.7372363
8507,8564,8564,The Station,81601.0,Med & Rec,Glenwood Springs,2018,39.5429465,-107.3245463,The Green Joint - Glenwood Springs Recreational Cannabis Dispensary,"1030 Grand Ave, Glenwood Springs, CO 81601, United States",951702.0,Colorado,Garfield,951702,08045951702,+39.5348774,-107.3101964
8508,8565,8565,The Station,81601.0,Med & Rec,Glenwood Springs,2019,39.5429465,-107.3245463,The Green Joint - Glenwood Springs Recreational Cannabis Dispensary,"1030 Grand Ave, Glenwood Springs, CO 81601, United States",951702.0,Colorado,Garfield,951702,08045951702,+39.5348774,-107.3101964
8509,8566,8566,The Stone,80219.0,Med & Rec,Denver,2022,39.6994142,-105.0490422,Recreational Cannabis Dispensary - The Stone,"4842 Morrison Rd, Denver, CO 80219, United States",4503.0,Colorado,Denver,004503,08031004503,+39.7005623,-105.0458901
8510,8567,8567,The Tumbleweed Dispensary,81635.0,Rec,Parachute,2022,39.4542376,-108.0464369,Tumbleweed Dispensary,"150 Columbine Ct #100, Parachute, CO 81635, United States",952100.0,Colorado,Garfield,952100,08045952100,+39.4580099,-108.5643398
8511,8568,8568,The Village Green Society,80302.0,Rec,Boulder,2022,40.019758,-105.2753466,Village Green Society,"2043 16th St, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
8512,8569,8569,Three Rivers Dispensary,81006.0,Med,Pueblo,2022,38.2450114,-104.5789512,Three Rivers Dispensary,"1714 Santa Fe Dr, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8513,8570,8570,Trees,80219.0,Rec,Denver,2022,39.6255657,-105.0258422,Trees Dispensary Englewood,"5005 S Federal Blvd, Englewood, CO 80110, United States",5553.0,Colorado,Arapahoe,005553,08005005553,+39.6327228,-105.0230623
8514,8571,8571,Trenchtown,80214.0,Rec,Denver,2022,39.728521,-105.052215,Trenchtown,"734 Sheridan Boulevard, Denver, CO 80214, United States",904.0,Colorado,Denver,000904,08031000904,+39.7304588,-105.0466729
8515,8572,8572,Trinidad Gardens,81082.0,Med,Trinidad,2022,37.1718625,-104.5069778,Trinidad Gardens,"422 N Commercial St, Trinidad, CO 81082, United States",500.0,Colorado,Las Animas,000500,08097000500,+39.2176140,-106.6821442
8516,8573,8573,Tumbleweed Carbondale,81623.0,Rec,Carbondale,2022,39.4117717,-107.2210255,Tumbleweed,"304 CO-133, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
8517,8574,8574,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2016,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8518,8575,8575,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2017,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8519,8576,8576,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2018,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8520,8577,8577,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2019,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8521,8578,8578,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2020,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8522,8579,8579,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2021,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8523,8580,8580,Tumbleweed Dispensary Edwards,81632.0,Med & Rec,Edwards,2022,39.6451058,-106.5937701,Tumbleweed Dispensary,"57 Edwards Access Rd, Edwards, CO 81632, United States",401.0,Colorado,Eagle,000401,08031000401,+39.7729368,-105.0182645
8524,8581,8581,TweedLeaf,80904.0,Med,Colorado Springs,2016,38.839892,-104.8497811,TweedLeaf,"1602 W Colorado Ave, Colorado Springs, CO 80904, United States",1400.0,Colorado,El Paso,001400,08041001400,+38.8407892,-104.8473980
8525,8582,8582,UNIQUE CULTIVATIONS,80022.0,Rec,Commerce City,2021,39.7861648,-104.9104602,Unique Cultivations Recreational Marijuana Dispensary,"4955 Newport St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams,008709,08001008709,+39.8001266,-104.9175627
8526,8583,8583,UNIQUE CULTIVATIONS,80022.0,Rec,Commerce City,2022,39.7861648,-104.9104602,Unique Cultivations Recreational Marijuana Dispensary,"4955 Newport St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams,008709,08001008709,+39.8001266,-104.9175627
8527,8584,8584,UNITY RD,80216.0,Rec,Denver,2022,39.8078881,-104.9786879,Unity Rd. Dispensary,"6101 Washington St, Denver, CO 80216, United States",15000.0,Colorado,Adams,015000,08001015000,+39.8212115,-104.9680224
8528,8585,8585,UNITY RD. CANNABIS SHOP,80302.0,Med & Rec,Boulder,2022,40.0190433,-105.2751846,Unity Rd. Dispensary,"1537 Pearl St Unit B, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
8529,8586,8586,UNITY ROAD,80204.0,Rec,Denver,2020,39.8078881,-104.9786879,Unity Rd. Dispensary,"6101 Washington St, Denver, CO 80216, United States",15000.0,Colorado,Adams,015000,08001015000,+39.8212115,-104.9680224
8530,8587,8587,UNITY ROAD,80209.0,Rec,Denver,2022,39.8078881,-104.9786879,Unity Rd. Dispensary,"6101 Washington St, Denver, CO 80216, United States",15000.0,Colorado,Adams,015000,08001015000,+39.8212115,-104.9680224
8531,8588,8588,UNITY ROAD,80224.0,Rec,Denver,2020,39.6539303,-104.9084885,Green Cross of Cherry Creek Dispensary,"3400 S Oneida Way, Denver, CO 80224, United States",6812.0,Colorado,Denver,006812,08031006812,+39.6601119,-104.9108556
8532,8589,8589,UNITY ROAD,80302.0,Med & Rec,Boulder,2021,40.0190433,-105.2751846,Unity Rd. Dispensary,"1537 Pearl St Unit B, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
8533,8590,8590,UNITY ROAD,80302.0,Med & Rec,Boulder,2022,40.0190433,-105.2751846,Unity Rd. Dispensary,"1537 Pearl St Unit B, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
8534,8591,8591,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2014,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8535,8592,8592,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2015,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8536,8593,8593,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2016,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8537,8594,8594,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2017,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8538,8595,8595,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2018,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8539,8596,8596,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2019,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8540,8597,8597,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2020,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8541,8598,8598,UNIVERSAL HERBS,80205.0,Med & Rec,Denver,2021,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8542,8599,8599,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2016,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8543,8600,8600,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2017,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8544,8601,8601,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2018,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8545,8602,8602,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2019,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8546,8603,8603,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2020,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8547,8604,8604,UNIVERSAL HERBS,80223.0,Med & Rec,Denver,2021,39.7028464,-104.9996373,UNIVERSAL HERBS,"755 S Jason St, Denver, CO 80223, United States",1302.0,Colorado,Denver,001302,08031001302,+39.7030892,-105.0023728
8548,8605,8605,URABAN DISPENSARY,80211.0,Rec,Denver,2015,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8549,8606,8606,URBA,80205.0,Med & Rec,Denver,2014,39.7542996,-104.9910881,The Dab Recreational Marijuana Dispensary Downtown Denver by Silverpeak,"2119 Larimer St, Denver, CO 80205, United States",1603.0,Colorado,Denver,001603,08069001603,+40.5310012,-105.0315956
8550,8607,8607,URBA,80205.0,Med & Rec,Denver,2015,39.7542996,-104.9910881,The Dab Recreational Marijuana Dispensary Downtown Denver by Silverpeak,"2119 Larimer St, Denver, CO 80205, United States",1603.0,Colorado,Denver,001603,08069001603,+40.5310012,-105.0315956
8551,8608,8608,URBA,80211.0,Rec,Denver,2014,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8552,8609,8609,URBA,80211.0,Rec,Denver,2015,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8553,8610,8610,URBA CRESTED BUTTE,81224.0,Rec,Crested Butte,2015,38.8668732,-106.9853176,Durango Organics Crested Butte,"310 Belleview Ave #2, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
8554,8611,8611,URBA CRESTED BUTTE,81224.0,Rec,Crested Butte,2016,38.8668732,-106.9853176,Durango Organics Crested Butte,"310 Belleview Ave #2, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
8555,8612,8612,URBA CRESTED BUTTE,81224.0,Rec,Crested Butte,2017,38.8668732,-106.9853176,Durango Organics Crested Butte,"310 Belleview Ave #2, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
8556,8613,8613,URBA CRESTED BUTTE,81224.0,Rec,Crested Butte,2018,38.8668732,-106.9853176,Durango Organics Crested Butte,"310 Belleview Ave #2, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
8557,8614,8614,URBAN CANNABIS,80210.0,Med,Denver,2014,39.7178666,-104.9873082,Herban Underground,"70 Broadway #50, Denver, CO 80203, United States",2802.0,Colorado,Denver,002802,08031002802,+39.7177365,-104.9841763
8558,8615,8615,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2014,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8559,8616,8616,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2015,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8560,8617,8617,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2016,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8561,8618,8618,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2017,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8562,8619,8619,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2018,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8563,8620,8620,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2019,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8564,8621,8621,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2020,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8565,8622,8622,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2021,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8566,8623,8623,URBAN DISPENSARY,80211.0,Med & Rec,Denver,2022,39.7695223,-105.0203608,Emerald Fields Recreational Marijuana Dispensary Highlands,"2675 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
8567,8624,8624,Unique Cultivations,80022.0,Rec,Commerce City,2022,39.7861648,-104.9104602,Unique Cultivations Recreational Marijuana Dispensary,"4955 Newport St, Commerce City, CO 80022, United States",8709.0,Colorado,Adams,008709,08001008709,+39.8001266,-104.9175627
8568,8625,8625,Unity  Rd,80216.0,Rec,Denver,2022,39.8078881,-104.9786879,Unity Rd. Dispensary,"6101 Washington St, Denver, CO 80216, United States",15000.0,Colorado,Adams,015000,08001015000,+39.8212115,-104.9680224
8569,8626,8626,Unity RD. Cannabis Shop,80302.0,Med & Rec,Boulder,2022,40.0190433,-105.2751846,Unity Rd. Dispensary,"1537 Pearl St Unit B, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
8570,8627,8627,VAIL BUDZ,81620.0,Rec,Avon,2015,39.620575,-106.469615,Native Roots,"41290 US-6 b5, Avon, CO 81620, United States",502.0,Colorado,Eagle,000502,08123000502,+40.4266675,-104.7046709
8571,8628,8628,VAIL BUDZ,81620.0,Rec,Avon,2016,39.620575,-106.469615,Native Roots,"41290 US-6 b5, Avon, CO 81620, United States",502.0,Colorado,Eagle,000502,08123000502,+40.4266675,-104.7046709
8572,8629,8629,VALLEY HIGH,81428.0,Rec,Paonia,2021,38.8672296,-107.5935577,Valley High LLC Dispensary,"512 2nd St, Paonia, CO 81428, United States",964600.0,Colorado,Delta,964600,08009964600,+37.1566605,-102.2951766
8573,8630,8630,VALLEY HIGH,81428.0,Rec,Paonia,2022,38.8672296,-107.5935577,Valley High LLC Dispensary,"512 2nd St, Paonia, CO 81428, United States",964600.0,Colorado,Delta,964600,08009964600,+37.1566605,-102.2951766
8574,8631,8631,VALLEY MEDS,81006.0,Med & Rec,Pueblo,2015,38.24590389999999,-104.5775553,VALLEY MEDS LLC (Recreational Only Store),"1805 Santa Fe Dr suite e, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8575,8632,8632,VALLEY MEDS,81006.0,Med & Rec,Pueblo,2016,38.24590389999999,-104.5775553,VALLEY MEDS LLC (Recreational Only Store),"1805 Santa Fe Dr suite e, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8576,8633,8633,VALLEY MEDS,81006.0,Med & Rec,Pueblo,2017,38.24590389999999,-104.5775553,VALLEY MEDS LLC (Recreational Only Store),"1805 Santa Fe Dr suite e, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8577,8634,8634,VALLEY MEDS,81006.0,Med & Rec,Pueblo,2018,38.24590389999999,-104.5775553,VALLEY MEDS LLC (Recreational Only Store),"1805 Santa Fe Dr suite e, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8578,8635,8635,VALLEY MEDS,81006.0,Med & Rec,Pueblo,2019,38.24590389999999,-104.5775553,VALLEY MEDS LLC (Recreational Only Store),"1805 Santa Fe Dr suite e, Pueblo, CO 81006, United States",3103.0,Colorado,Pueblo,003103,08101003103,+38.2430743,-104.5722952
8579,8636,8636,VALLEY MEDS,81101.0,Med,Alamosa,2014,37.5312576,-106.0260086,High Valley Healing Alamosa - Medical Marijuana Dispensary & CBD Shop,"711 US-160 B, Alamosa, CO 81101, United States",960100.0,Colorado,Alamosa,960100,08003960100,+37.4075614,-105.9746695
8580,8637,8637,VALLEY MEDS,81101.0,Med,Alamosa,2015,37.5312576,-106.0260086,High Valley Healing Alamosa - Medical Marijuana Dispensary & CBD Shop,"711 US-160 B, Alamosa, CO 81101, United States",960100.0,Colorado,Alamosa,960100,08003960100,+37.4075614,-105.9746695
8581,8638,8638,VERDE,80220.0,Med & Rec,Denver,2014,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8582,8639,8639,VERDE,80220.0,Med & Rec,Denver,2015,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8583,8640,8640,VERDE NATURAL,80220.0,Med & Rec,Denver,2016,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8584,8641,8641,VERDE NATURAL,80220.0,Med & Rec,Denver,2017,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8585,8642,8642,VERDE NATURAL,80220.0,Med & Rec,Denver,2018,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8586,8643,8643,VERDE NATURAL,80220.0,Med & Rec,Denver,2019,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8587,8644,8644,VERDE NATURAL,80220.0,Med & Rec,Denver,2020,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8588,8645,8645,VERDE NATURAL,80220.0,Med & Rec,Denver,2021,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8589,8646,8646,VERDE NATURAL,80220.0,Med & Rec,Denver,2022,39.740278,-104.9284321,Verde Natural Recreational Dispensary Denver,"5101 E Colfax Ave, Denver, CO 80220, United States",4201.0,Colorado,Denver,004201,08031004201,+39.7455935,-104.9314404
8590,8647,8647,VERDE NATURAL,80302.0,Rec,Boulder,2017,40.0153312,-105.2914826,Hash House By Dablogic,"302 Pearl St, Boulder, CO 80302, United States",12201.0,Colorado,Boulder,012201,08013012201,+40.0076824,-105.3022312
8591,8648,8648,VERDE NATURAL,80302.0,Rec,Boulder,2018,40.0153312,-105.2914826,Hash House By Dablogic,"302 Pearl St, Boulder, CO 80302, United States",12201.0,Colorado,Boulder,012201,08013012201,+40.0076824,-105.3022312
8592,8649,8649,VERDE NATURAL,80302.0,Rec,Boulder,2019,40.0153312,-105.2914826,Hash House By Dablogic,"302 Pearl St, Boulder, CO 80302, United States",12201.0,Colorado,Boulder,012201,08013012201,+40.0076824,-105.3022312
